"c.1..300...n_samples.."	"unlist.list_of_samples."
5913	0.864789542055832
5914	0.99
5915	0.99
5916	0.0417133770043221
5917	0.99
5918	0.99
5919	0.261661384532009
5920	0.99
5921	0.99
5922	0.432482961224397
5923	0.99
5924	0.99
5925	0.99
5926	0.99
5927	0.216611279029995
5928	0.0331714341717002
5929	0.895628988912195
5930	0.99
5931	0.491336756236679
5932	0.99
5933	0.99
5934	0.99
5935	0.132904880880031
5936	0.99
5937	0.99
5938	0.253687055125149
5939	0.216860159512398
5940	0.99
5941	0.444558890706159
5942	0.99
5943	0.99
5944	0.99
5945	0.99
5946	0.99
5947	0.99
5948	0.770399273405375
5949	0.99
5950	0.99
5951	0.99
5952	0.99
5953	0.99
5954	0.449888182410234
5955	0.116252793377194
5956	0.416235446386335
5957	0.99
5958	0.177452691620333
5959	0.00403823314027894
5960	0.00946912518886928
5961	0.00100309739508951
5962	0.000208849939172623
5963	0.000190295041699446
5964	2.49989590836008e-05
5965	3.78132910826792e-05
5966	1.52827251310323e-05
5967	6.20633487227024e-07
5968	6.16523030038443e-08
5969	5.39954499582478e-08
5970	2.85937969763611e-07
5971	1.12059337812468e-05
5972	5.68266401084288e-05
5973	0.000386304236490168
5974	0.000807325244120026
5975	0.00237335349482428
5976	0.0024623388146538
5977	0.00637019081426933
5978	0.246703438932899
5979	0.226192960615311
5980	0.859836874260585
5981	0.101867629977507
5982	0.10005380596886
5983	0.157812481536839
5984	0.081771642402177
5985	0.332373950344143
5986	0.31943147751757
5987	0.853276441112098
5988	0.99
5989	0.412668371824785
5990	0.99
5991	0.99
5992	0.99
5993	0.99
5994	0.99
5995	0.0383081525437586
5996	0.99
5997	0.99
5998	0.0659715995880893
5999	0.99
6000	0.25282830157851
6001	0.0519393149675731
6002	0.99
6003	0.207972044831599
6004	0.133622440332353
6005	0.99
6006	0.0145507023181152
6007	0.0444894538660575
6008	0.99
6009	0.22223731987872
6010	0.0112297687279899
6011	0.177191409203923
6012	0.00380050941131602
6013	0.647413508622937
6014	0.213865973297815
6015	0.103839653870627
6016	0.99
6017	0.481092945770125
6018	0.99
6019	0.40796321736274
6020	0.99
6021	0.99
6022	0.11489953089486
6023	0.99
6024	0.99
6025	0.248933884831027
6026	0.392738478303027
6027	0.99
6028	0.41891727488582
6029	0.99
6030	0.99
6031	0.00933484341519133
6032	0.99
6033	0.99
6034	0.0544544441996662
6035	0.99
6036	0.99
6037	0.238568214826297
6038	0.99
6039	0.99
6040	0.494413303118562
6041	0.99
6042	0.99
6043	0.013549833640038
6044	0.99
6045	0.99
6046	0.0283320254484263
6047	0.99
6048	0.99
6049	0.895637496862092
6050	0.720091641959473
6051	0.99
6052	0.99
6053	0.99
6054	0.99
6055	0.99
6056	0.99
6057	0.99
6058	0.99
6059	0.087537617882271
6060	0.99
6061	0.99
6062	0.233900428257246
6063	0.99
6064	0.829819599539089
6065	0.00132876015502445
6066	0.0126474574427819
6067	0.621331508386545
6068	0.00722726939725162
6069	0.0170626745903493
6070	0.115441407906356
6071	0.346142156939528
6072	0.602524434685666
6073	0.350092247860187
6074	0.99
6075	0.99
6076	0.0313148024019714
6077	0.264466816151727
6078	0.985216431330747
6079	0.011694744857744
6080	0.99
6081	0.153328342025342
6082	0.0549710341404028
6083	0.99
6084	0.555959141639028
6085	0.00464773191838103
6086	0.99
6087	0.99
6088	0.477417035262868
6089	0.321360128160327
6090	0.290187291182737
6091	0.697189106898471
6092	0.99
6093	0.502886431960463
6094	0.99
6095	0.99
6096	0.913237200320271
6097	0.328927442154373
6098	0.854602763286195
6099	0.99
6100	0.99
6101	0.99
6102	0.99
6103	0.99
6104	0.99
6105	0.99
6106	0.99
6107	0.784229520408391
6108	0.99
6109	0.99
6110	0.99
6111	0.99
6112	0.99
6113	0.99
6114	0.99
6115	0.922024279284444
6116	0.99
6117	0.99
6118	0.99
6119	0.0887608738032822
6120	0.99
6121	0.260398971512594
6122	0.99
6123	0.184433629013745
6124	0.0614209651898199
6125	0.333444983485655
6126	0.53823625367337
6127	0.0674346499930863
6128	0.0733710413042505
6129	0.0244727607025682
6130	0.0740623335035985
6131	0.0225731896589709
6132	0.0102641214981745
6133	0.0429474007170407
6134	0.0961846371006757
6135	0.00736180798987695
6136	0.000788907855001966
6137	0.00163582972256124
6138	8.15714968813866e-05
6139	4.26867199080111e-05
6140	0.000230305221193552
6141	7.3054614123297e-06
6142	9.79430727499721e-07
6143	7.12961172337032e-06
6144	3.95632388411004e-07
6145	4.22936718432174e-08
6146	2.13807738665281e-08
6147	6.15189394663699e-10
6148	2.47998592352345e-11
6149	2.92521150313448e-10
6150	7.00276489400263e-12
6151	2.10771234685813e-15
6152	7.26585333616046e-14
6153	1.07783278237983e-15
6154	7.22504910569009e-08
6155	1.62415999269222e-08
6156	1.12357821478289e-08
6157	4.09676198532163e-05
6158	1.04743843144966e-05
6159	0.000126117130249285
6160	0.0122676174088831
6161	0.000251323574005168
6162	0.00951361868402442
6163	0.0678331968622562
6164	0.0201852346864844
6165	0.0572646834495988
6166	0.578774017175475
6167	0.175243138231323
6168	0.99
6169	0.99
6170	0.374371780013957
6171	0.99
6172	0.445613409840157
6173	0.367088303954926
6174	0.99
6175	0.30782582671525
6176	0.0694226354661822
6177	0.17884165968157
6178	0.07426676466728
6179	0.164909118214352
6180	0.298071214223149
6181	0.99
6182	0.99
6183	0.005967685871105
6184	0.634475744025818
6185	0.901241331696167
6186	0.000821923759362436
6187	0.134413657257464
6188	0.0376968524106639
6189	0.00324649204261837
6190	0.617907750927565
6191	0.99
6192	0.306116077329574
6193	0.99
6194	0.0791541896601383
6195	0.99
6196	0.99
6197	0.0582331696157368
6198	0.084002317071197
6199	0.99
6200	0.99
6201	0.99
6202	0.99
6203	0.017261448611027
6204	0.99
6205	0.99
6206	0.215994713083431
6207	0.168206096354005
6208	0.99
6209	0.99
6210	0.213134412020453
6211	0.99
6212	0.99
6213	0.99
6214	0.17130700096143
6215	0.415998297175847
6216	0.499161878836558
6217	0.99
6218	0.99
6219	0.99
6220	0.161129775270861
6221	0.99
6222	0.185952536673272
6223	0.844538506350122
6224	0.99
6225	0.192730971179518
6226	0.99
6227	0.99
6228	0.0791119926000327
6229	0.99
6230	0.583319297694902
6231	0.842642345960209
6232	0.426778333388104
6233	0.99
6234	0.506569687908871
6235	0.246336931542487
6236	0.99
6237	0.0207850753417375
6238	0.99
6239	0.99
6240	0.99
6241	0.263440218165335
6242	0.99
6243	0.99
6244	0.0742825108080348
6245	0.99
6246	0.99
6247	0.0307255933416644
6248	0.769412944645078
6249	0.99
6250	0.0542404668511947
6251	0.948303815734588
6252	0.99
6253	0.99
6254	0.99
6255	0.99
6256	0.99
6257	0.99
6258	0.99
6259	0.111924810768804
6260	0.201745787159916
6261	0.00440443375173312
6262	0.000674830870052323
6263	0.211526354195381
6264	0.000379175267548884
6265	0.00022391927217073
6266	0.0116825500119156
6267	0.000471793504496594
6268	2.88624668486786e-05
6269	0.00011005098650989
6270	0.000112292788246479
6271	9.56116067595858e-09
6272	2.88392596070272e-06
6273	4.9333205275824e-07
6274	1.74509906848371e-06
6275	4.35197724028691e-05
6276	3.87028594753419e-06
6277	0.0267994640579222
6278	0.037576846856002
6279	0.00230313856582901
6280	0.0914657763957791
6281	0.0498191344061776
6282	0.00834647866433612
6283	0.0330446056636296
6284	0.103430313358543
6285	0.0646108911187114
6286	0.0179654807569675
6287	0.704794049686313
6288	0.0132244508079027
6289	0.99
6290	0.0290944893866026
6291	0.719215754881819
6292	0.99
6293	0.0545263231127711
6294	0.422697693443091
6295	0.99
6296	0.0358437641680597
6297	0.0135413870807767
6298	0.99
6299	0.0192093005037264
6300	0.016744453334489
6301	0.99
6302	0.176212120523797
6303	0.99
6304	0.760129721962999
6305	0.99
6306	0.99
6307	0.99
6308	0.99
6309	0.99
6310	0.99
6311	0.99
6312	0.99
6313	0.99
6314	0.99
6315	0.99
6316	0.938802387629319
6317	0.99
6318	0.99
6319	0.99
6320	0.99
6321	0.99
6322	0.419237276790925
6323	0.99
6324	0.99
6325	0.99
6326	0.99
6327	0.99
6328	0.99
6329	0.531257495897483
6330	0.99
6331	0.252080617746872
6332	0.397201988525039
6333	0.99
6334	0.99
6335	0.99
6336	0.99
6337	0.99
6338	0.99
6339	0.99
6340	0.99
6341	0.99
6342	0.99
6343	0.99
6344	0.99
6345	0.306050429910105
6346	0.99
6347	0.99
6348	0.796340979950333
6349	0.99
6350	0.149573368668858
6351	0.99
6352	0.99
6353	0.570336879284806
6354	0.99
6355	0.99
6356	0.129035369203273
6357	0.765602511808017
6358	0.407217767098496
6359	0.0295999608474325
6360	0.99
6361	0.99
6362	0.36856937462966
6363	0.99
6364	0.99
6365	0.114692123613212
6366	0.00118931237638363
6367	0.99
6368	0.99
6369	0.00893790919801168
6370	0.99
6371	0.99
6372	0.47336471503156
6373	0.99
6374	0.99
6375	0.103273450392841
6376	0.99
6377	0.310147333349782
6378	0.0706107572561263
6379	0.99
6380	0.183322048255052
6381	0.251701604340337
6382	0.575986387088502
6383	0.99
6384	0.0707928590192084
6385	0.137129138408975
6386	0.99
6387	0.000853264120388545
6388	0.041707234986444
6389	0.99
6390	0.000528744203797425
6391	0.183679769342865
6392	0.99
6393	0.0371756841754618
6394	0.99
6395	0.99
6396	0.0809509835636011
6397	0.99
6398	0.99
6399	0.0392349555016245
6400	0.917660749440628
6401	0.99
6402	0.41116790609739
6403	0.99
6404	0.405006852202816
6405	0.99
6406	0.371555094499933
6407	0.99
6408	0.99
6409	0.742658273578014
6410	0.99
6411	0.99
6412	0.179821191526342
6413	0.447532206780049
6414	0.99
6415	0.99
6416	0.320324374820648
6417	0.99
6418	0.253504893632853
6419	0.814012591517628
6420	0.99
6421	0.237609371248243
6422	0.99
6423	0.99
6424	0.0128294471622463
6425	0.99
6426	0.119257651592459
6427	0.0680584012699751
6428	0.0088690006135224
6429	0.00661048171873652
6430	0.99
6431	0.0632038831719439
6432	0.122625012588292
6433	0.293158780905127
6434	0.0133493553479056
6435	0.02613404578005
6436	0.000125162551392898
6437	7.78006916659513e-05
6438	0.000412770829397898
6439	4.77706833385417e-05
6440	7.64248447229079e-05
6441	0.000636174001378788
6442	7.0537339411537e-06
6443	7.06490962388309e-07
6444	3.47468025623665e-06
6445	4.98232712008285e-09
6446	3.69709314375568e-09
6447	1.85746803431517e-08
6448	1.18064700775544e-11
6449	3.68175763268754e-11
6450	5.62720825253275e-10
6451	4.86525503419848e-16
6452	2.41895758725722e-14
6453	3.04636927651151e-14
6454	1.6148876600456e-09
6455	5.25730874363452e-09
6456	4.97898589976897e-09
6457	2.45196184132055e-06
6458	1.66662142831013e-05
6459	3.44810407506474e-05
6460	0.00279292555387293
6461	0.000198264437753532
6462	0.000437603925548758
6463	0.0393693384218332
6464	0.804809310177426
6465	0.082994042098437
6466	0.0600408006633122
6467	0.529859810710389
6468	0.99
6469	0.493079876090372
6470	0.99
6471	0.772146805566946
6472	0.312735551257642
6473	0.99
6474	0.99
6475	0.0353206307733743
6476	0.99
6477	0.873996749154369
6478	0.0988980080907823
6479	0.99
6480	0.851596831719012
6481	0.462103892739996
6482	0.99
6483	0.737774890723796
6484	0.0672660838684463
6485	0.364023541471758
6486	0.99
6487	0.99
6488	0.557246510726476
6489	0.597810685954452
6490	0.99
6491	0.99
6492	0.99
6493	0.0373815526629859
6494	0.14827267610823
6495	0.109740732790306
6496	0.0301077605278385
6497	0.00123936790561485
6498	0.139448929697549
6499	0.0447882818430699
6500	0.0641851176670375
6501	0.116203017298773
6502	0.827141351633033
6503	0.51033203953514
6504	0.99
6505	0.0180777918977825
6506	0.255637452769529
6507	0.796688421587634
6508	0.99
6509	0.99
6510	0.99
6511	0.99
6512	0.0837436434011526
6513	0.99
6514	0.99
6515	0.0283284888387944
6516	0.861226583404866
6517	0.190649755242209
6518	0.312734839284126
6519	0.99
6520	0.0701232830989233
6521	0.99
6522	0.00956756458959737
6523	0.10617282272213
6524	0.343776462941269
6525	0.0674915899151949
6526	0.99
6527	0.353647849670284
6528	0.00308950538403114
6529	0.99
6530	0.99
6531	0.99
6532	0.99
6533	0.99
6534	0.836907353481802
6535	0.99
6536	0.626741807521376
6537	0.0844978925774958
6538	0.99
6539	0.99
6540	0.99
6541	0.99
6542	0.0176713068410927
6543	0.99
6544	0.208989150902179
6545	0.99
6546	0.99
6547	0.00565974343950679
6548	0.99
6549	0.99
6550	0.0970075562986592
6551	0.99
6552	0.99
6553	0.774388852691963
6554	0.541438444539265
6555	0.99
6556	0.31289625878496
6557	0.99
6558	0.99
6559	0.99
6560	0.029791638004246
6561	0.333949574709194
6562	0.010480800377669
6563	0.000532772910257376
6564	0.00111514698740411
6565	0.0150290453803437
6566	6.07267847012241e-05
6567	0.00495932265829693
6568	0.000495829579396432
6569	1.0397616560232e-06
6570	0.0137531166794219
6571	1.68189889654809e-06
6572	1.53932773593971e-09
6573	1.44118607551463e-05
6574	7.43548141857132e-05
6575	5.61463250688435e-07
6576	0.000440669582630036
6577	0.0066367483487188
6578	0.000316220381435839
6579	0.0326638545147691
6580	0.0148284993508117
6581	0.0118851347956729
6582	0.169015348507302
6583	0.0132908267490258
6584	0.15166060201094
6585	0.508761580710298
6586	0.0959190784220346
6587	0.99
6588	0.99
6589	0.99
6590	0.99
6591	0.99
6592	0.187638743268122
6593	0.99
6594	0.99
6595	0.438171581381094
6596	0.99
6597	0.249002329854124
6598	0.0437424598962235
6599	0.99
6600	0.192151437533371
6601	0.340207097243244
6602	0.99
6603	0.99
6604	0.136423072033659
6605	0.99
6606	0.99
6607	0.0570788549247066
6608	0.99
6609	0.99
6610	0.0036212228248138
6611	0.99
6612	0.0425342057070841
6613	0.658653080073856
6614	0.99
6615	0.99
6616	0.99
6617	0.99
6618	0.99
6619	0.99
6620	0.99
6621	0.99
6622	0.99
6623	0.99
6624	0.99
6625	0.99
6626	0.215068105213322
6627	0.99
6628	0.99
6629	0.99
6630	0.99
6631	0.99
6632	0.99
6633	0.99
6634	0.99
6635	0.99
6636	0.99
6637	0.811735826270759
6638	0.99
6639	0.99
6640	0.99
6641	0.99
6642	0.99
6643	0.99
6644	0.99
6645	0.99
6646	0.539233595691329
6647	0.99
6648	0.99
6649	0.99
6650	0.99
6651	0.99
6652	0.99
6653	0.99
6654	0.99
6655	0.99
6656	0.99
6657	0.99
6658	0.99
6659	0.364590827315587
6660	0.99
6661	0.99
6662	0.99
6663	0.99
6664	0.0414375441619658
6665	0.00166866266362797
6666	0.0119759030531999
6667	0.140627630172751
6668	0.00655836911121011
6669	0.148620382313927
6670	0.752440976943614
6671	0.191604988196876
6672	0.07780832127558
6673	0.881051110649539
6674	0.414565659002226
6675	0.0377224074426069
6676	0.00660055529097065
6677	0.0387260963468553
6678	0.00492784426235652
6679	0.99
6680	0.402203469816165
6681	0.99
6682	0.0889274145051041
6683	0.0598443370289646
6684	0.99
6685	0.99
6686	0.166942122417715
6687	0.0312487136126733
6688	0.99
6689	0.145393254811339
6690	0.99
6691	0.99
6692	0.99
6693	0.285053883687312
6694	0.0776105251146995
6695	0.99
6696	0.99
6697	0.0343290344117104
6698	0.99
6699	0.120195674189736
6700	0.99
6701	0.99
6702	0.99
6703	0.99
6704	0.99
6705	0.99
6706	0.99
6707	0.99
6708	0.99
6709	0.99
6710	0.531289068584926
6711	0.99
6712	0.709959158630688
6713	0.99
6714	0.42220981977234
6715	0.99
6716	0.99
6717	0.99
6718	0.99
6719	0.23330175161559
6720	0.980210801068311
6721	0.269928370782
6722	0.00098358476905913
6723	0.99
6724	0.99
6725	0.000405649036847062
6726	0.99
6727	0.162485347415214
6728	0.00308016871686027
6729	0.37284946987411
6730	0.809366083475384
6731	0.124978991101528
6732	0.99
6733	0.47919663235083
6734	0.00652729110292168
6735	0.99
6736	0.0484575519689731
6737	0.00287109150489362
6738	0.00410038830097694
6739	0.00862806676304527
6740	0.000131119994997183
6741	0.00130159636758138
6742	0.000119486689598492
6743	1.22917608133324e-05
6744	1.55232802833171e-06
6745	7.9633576888279e-07
6746	6.258429303436e-08
6747	3.75180888268214e-08
6748	1.19034677887485e-09
6749	2.64607756574568e-11
6750	1.01002605437002e-10
6751	9.20914424085883e-14
6752	3.13280279388131e-16
6753	2.44455857148979e-15
6754	3.74277177454716e-08
6755	2.59107005631013e-09
6756	3.65515720814398e-08
6757	1.23422843848432e-05
6758	1.70328656593717e-06
6759	0.000493133940274459
6760	0.000168285938913803
6761	0.000141503945658069
6762	0.00546075025896622
6763	0.00585444282170723
6764	0.00775171840759321
6765	0.0173693294695853
6766	0.0773390336253649
6767	0.99
6768	0.40876177445187
6769	0.99
6770	0.99
6771	0.99
6772	0.466965871298455
6773	0.99
6774	0.436840030922708
6775	0.99
6776	0.975212351544116
6777	0.132253044952305
6778	0.621928303249762
6779	0.99
6780	0.180145565616753
6781	0.775342062411587
6782	0.99
6783	0.0644957783368333
6784	0.99
6785	0.99
6786	0.0760656646602666
6787	0.99
6788	0.99
6789	0.40432163060017
6790	0.432360224440142
6791	0.99
6792	0.0154336886901797
6793	0.512697953703794
6794	0.99
6795	0.0956035251543688
6796	0.230512261427417
6797	0.99
6798	0.0200772559394704
6799	0.99
6800	0.99
6801	0.0224422787722797
6802	0.99
6803	0.99
6804	0.267703052769142
6805	0.99
6806	0.210239671197885
6807	0.00842319348693859
6808	0.99
6809	0.99
6810	0.607975157626132
6811	0.99
6812	0.432427190222116
6813	0.191734477473583
6814	0.99
6815	0.09841830191692
6816	0.0308862615484366
6817	0.99
6818	0.254219964869337
6819	0.941892281738493
6820	0.99
6821	0.644690950157779
6822	0.173536026574691
6823	0.00523636595913097
6824	0.456140620617969
6825	0.18177988585024
6826	0.0102689760152336
6827	0.095674946072308
6828	0.247201545653288
6829	0.0722850677770614
6830	0.241044973008103
6831	0.188736788345251
6832	0.00252981211126293
6833	0.99
6834	0.407420682044101
6835	0.00921164545938528
6836	0.99
6837	0.99
6838	0.342622406011722
6839	0.99
6840	0.179722502574501
6841	0.141253884787628
6842	0.99
6843	0.0938190104244459
6844	0.0485852514784371
6845	0.99
6846	0.608933512792587
6847	0.0941245640410239
6848	0.99
6849	0.0119462960812034
6850	0.937986734034642
6851	0.99
6852	0.99
6853	0.236605241160157
6854	0.99
6855	0.99
6856	0.0606329247004133
6857	0.541067355325049
6858	0.377346276916704
6859	0.00288221268183236
6860	0.0203481285448197
6861	0.252764330821918
6862	4.31378125957827e-05
6863	7.81678615118531e-05
6864	0.00296938440549318
6865	6.0589809758001e-06
6866	0.000296495717147027
6867	0.000181100375799998
6868	1.97198357541715e-06
6869	2.41469223973401e-05
6870	9.80623631983197e-07
6871	1.97994985225578e-09
6872	9.301704842321e-08
6873	2.06744907094171e-09
6874	1.25425520782284e-06
6875	3.47114930791501e-06
6876	1.13859076503916e-06
6877	5.93406353625217e-05
6878	0.000593982734272102
6879	8.39760446130454e-05
6880	0.00383418071890469
6881	0.0031055336294956
6882	0.000726920060618189
6883	0.00901885042551731
6884	0.0554688942035545
6885	0.0191396340221442
6886	0.0146439618283024
6887	0.257041709639778
6888	0.99
6889	0.183762626060888
6890	0.71383859008064
6891	0.99
6892	0.252014057085132
6893	0.99
6894	0.99
6895	0.39663643331917
6896	0.70858448701338
6897	0.99
6898	0.20883061809042
6899	0.284315342484337
6900	0.99
6901	0.575631012599182
6902	0.594168236902086
6903	0.99
6904	0.0744596900072458
6905	0.99
6906	0.99
6907	0.43258400308402
6908	0.327779002977148
6909	0.99
6910	0.99
6911	0.99
6912	0.99
6913	0.21558922336483
6914	0.624955494166231
6915	0.0413864891672311
6916	0.0153907771828944
6917	0.0713041289700316
6918	0.512983340085353
6919	0.137879125440748
6920	0.00163604997725211
6921	0.0333426135370032
6922	0.298154344237118
6923	0.317346449970525
6924	0.99
6925	0.0561974032009298
6926	0.569033835029367
6927	0.99
6928	0.37302639226186
6929	0.99
6930	0.99
6931	0.99
6932	0.31226942833283
6933	0.99
6934	0.401369952312472
6935	0.520665010818652
6936	0.99
6937	0.512582051552041
6938	0.99
6939	0.99
6940	0.99
6941	0.911049428796836
6942	0.99
6943	0.99
6944	0.99
6945	0.99
6946	0.0324882504574379
6947	0.99
6948	0.99
6949	0.68547568294638
6950	0.99
6951	0.0668157737087121
6952	0.99
6953	0.99
6954	0.99
6955	0.99
6956	0.99
6957	0.99
6958	0.509424110642515
6959	0.99
6960	0.99
6961	0.99
6962	0.99
6963	0.99
6964	0.00481223617163446
6965	0.114376349708092
6966	0.0421137620966784
6967	0.000434502135984209
6968	0.01591752712613
6969	0.00057465480307774
6970	1.25678104353427e-07
6971	0.00100363639863703
6972	4.92472289745815e-08
6973	1.83196811293265e-09
6974	7.50669590956468e-07
6975	8.71603216617454e-10
6976	3.1410065074765e-13
6977	1.05579764560728e-10
6978	2.51936928136639e-12
6979	1.30731939009612e-10
6980	9.18169879962616e-08
6981	1.30673787461422e-08
6982	2.57235498552664e-09
6983	3.06832736249471e-06
6984	5.78296790502777e-07
6985	1.90753338771732e-07
6986	0.000290956337618035
6987	3.63051784833702e-05
6988	1.22491866955793e-05
6989	0.0259245277707166
6990	0.00980692255064488
6991	0.000433382269452212
6992	0.113875671490089
6993	0.10166365670541
6994	0.0118853891676578
6995	0.744418885658455
6996	0.554850237053743
6997	0.99
6998	0.544442907184299
6999	0.250962539895414
7000	0.407391220627364
7001	0.00933258352581807
7002	0.00248776929006997
7003	0.99
7004	0.99
7005	0.99
7006	0.99
7007	0.979993461529859
7008	0.99
7009	0.99
7010	0.179085875761589
7011	0.712178016906264
7012	0.458182278450393
7013	0.0338996139208514
7014	0.042419378466812
7015	0.99
7016	0.67662078027228
7017	0.130594716167049
7018	0.99
7019	0.99
7020	0.0522544251552736
7021	0.0760720128784008
7022	0.99
7023	0.362752778714935
7024	0.0046937985451199
7025	0.369425265663964
7026	0.99
7027	0.00509243841252426
7028	0.0538376375598419
7029	0.0283535274377117
7030	0.000321002091424079
7031	0.00187637011425861
7032	0.00276342619941545
7033	9.63793539402261e-05
7034	9.58351245118442e-05
7035	1.27599267779255e-05
7036	4.7668757417495e-08
7037	8.52968836337142e-08
7038	7.98820680043424e-09
7039	0.000378766637618449
7040	8.71236146947095e-05
7041	5.2750210069356e-07
7042	0.00870276766846824
7043	0.00343243769476476
7044	1.10497093208148e-06
7045	0.378788134874643
7046	0.0102392761708051
7047	2.08362143408293e-05
7048	0.928265143674716
7049	0.00637019866600155
7050	4.44344316322425e-05
7051	0.99
7052	0.222919001268389
7053	0.00196858158397364
7054	0.99
7055	0.895026741068882
7056	0.0204952792297798
7057	0.99
7058	0.99
7059	0.0762140719434672
7060	0.538143748351206
7061	0.928750166575398
7062	0.177017417016305
7063	0.210617307361606
7064	0.99
7065	0.53989881267532
7066	0.0293558531003886
7067	0.417151105809211
7068	0.99
7069	0.0176876401908444
7070	0.187512599776714
7071	0.0432898464336613
7072	0.332750708356775
7073	0.99
7074	0.0391663140884081
7075	0.250198716982409
7076	0.99
7077	0.387727559186082
7078	0.850559667723108
7079	0.041223451620915
7080	0.0338366620416652
7081	0.99
7082	0.326371197437015
7083	0.0874234547288521
7084	0.99
7085	0.276420262905339
7086	0.0441962779992129
7087	0.617809255780782
7088	0.99
7089	0.0263479016860475
7090	0.99
7091	0.99
7092	0.175473404823335
7093	0.99
7094	0.100358835677595
7095	0.670064500314215
7096	0.99
7097	0.211223743823711
7098	0.99
7099	0.99
7100	0.356629184416879
7101	0.99
7102	0.99
7103	0.99
7104	0.99
7105	0.99
7106	0.176323115646009
7107	0.99
7108	0.99
7109	0.0971827225407033
7110	0.638092464649714
7111	0.99
7112	0.99
7113	0.99
7114	0.735849826774244
7115	0.327805584949381
7116	0.99
7117	0.0758927815017619
7118	0.0422573439177204
7119	0.169703984848321
7120	0.139429627321472
7121	0.147832181796116
7122	0.658792951135528
7123	0.124613016064692
7124	0.99
7125	0.0336282379721349
7126	0.078145701795765
7127	0.0652045305118968
7128	0.0296345887619387
7129	0.99
7130	0.664898345562523
7131	0.0460074800287387
7132	0.0429200752249232
7133	0.0798158269065778
7134	0.045202985030565
7135	0.99
7136	0.332389850979059
7137	0.197346403169517
7138	0.197382674047302
7139	0.170938150805881
7140	0.137774517447464
7141	0.99
7142	0.99
7143	0.0244980275250188
7144	0.99
7145	0.266525078447253
7146	0.23943632674268
7147	0.83808315612891
7148	0.639298587684865
7149	0.478761485244471
7150	0.99
7151	0.99
7152	0.335010264282094
7153	0.99
7154	0.99
7155	0.99
7156	0.171086906362377
7157	0.99
7158	0.282991837221461
7159	0.99
7160	0.99
7161	0.99
7162	0.263998466319262
7163	0.99
7164	0.99
7165	0.230967791363022
7166	0.905784055071168
7167	0.99
7168	0.99
7169	0.99
7170	0.303668063871596
7171	0.99
7172	0.942074726533589
7173	0.0216184753868206
7174	0.99
7175	0.99
7176	0.034194985065308
7177	0.261737253509482
7178	0.838818063951987
7179	0.695980896100309
7180	0.99
7181	0.99
7182	0.316989134543237
7183	0.99
7184	0.99
7185	0.456852262999771
7186	0.153394811809295
7187	0.0995075913231543
7188	0.99
7189	0.344031312253663
7190	0.0187544998046214
7191	0.121040505895667
7192	0.962078236527914
7193	0.157995584708598
7194	0.580910552997408
7195	0.0315307640345216
7196	0.99
7197	0.00583001524814666
7198	0.0752078558100625
7199	0.312512869893001
7200	0.99
7201	0.176913861386972
7202	0.99
7203	0.99
7204	0.228020528817281
7205	0.99
7206	0.99
7207	0.99
7208	0.32439198622255
7209	0.99
7210	0.99
7211	0.0565223616187051
7212	0.447776001922778
7213	0.99
7214	0.99
7215	0.475076381173975
7216	0.490130144138194
7217	0.197719157161709
7218	0.124704681821209
7219	0.149376930251017
7220	0.0557533749709574
7221	0.33577118424616
7222	0.0301176454007929
7223	0.0558730940122676
7224	0.99
7225	0.00542759729688978
7226	0.308951504999783
7227	0.99
7228	0.99
7229	0.99
7230	0.99
7231	0.99
7232	0.99
7233	0.99
7234	0.99
7235	0.0561454291076942
7236	0.99
7237	0.559712056096535
7238	0.440690617088825
7239	0.99
7240	0.99
7241	0.99
7242	0.99
7243	0.99
7244	0.99
7245	0.99
7246	0.405405866642836
7247	0.99
7248	0.886736370420395
7249	0.785142849436315
7250	0.624329311308939
7251	0.480332185409668
7252	0.99
7253	0.99
7254	0.99
7255	0.99
7256	0.99
7257	0.99
7258	0.99
7259	0.99
7260	0.233613243383965
7261	0.99
7262	0.99
7263	0.599925693755137
7264	0.99
7265	0.00214815413639653
7266	0.266435699613613
7267	0.0135542369023689
7268	0.00550208192776227
7269	0.000213017284381983
7270	3.70447448566764e-05
7271	6.09598712590362e-05
7272	6.36675700367383e-07
7273	7.61501260800911e-08
7274	1.13211046195319e-08
7275	1.00116699644941e-08
7276	5.8834877155047e-11
7277	5.97130245029147e-11
7278	8.4549375729233e-14
7279	4.14877407978371e-09
7280	1.56171510121799e-08
7281	4.43928437181445e-09
7282	2.32309051635223e-08
7283	3.16124238096157e-07
7284	6.4044931792506e-08
7285	3.63616996261411e-05
7286	3.38824506220424e-05
7287	7.62891922079566e-06
7288	0.000443058860137531
7289	0.0016752883488699
7290	6.51988010113683e-05
7291	0.251161530863177
7292	0.04838201067668
7293	0.000870738511484487
7294	0.99
7295	0.99
7296	0.173163768698993
7297	0.99
7298	0.99
7299	0.347027967120708
7300	0.122763897596343
7301	0.967681361551915
7302	0.224966834040704
7303	0.99
7304	0.99
7305	0.99
7306	0.722740431821316
7307	0.99
7308	0.522906893308816
7309	0.99
7310	0.99
7311	0.99
7312	0.99
7313	0.246218405364129
7314	0.99
7315	0.99
7316	0.99
7317	0.99
7318	0.99
7319	0.99
7320	0.99
7321	0.99
7322	0.0127821347309815
7323	0.99
7324	0.0697397875925975
7325	0.0236788379272906
7326	0.99
7327	0.000149887547356719
