"c.1..300...n_samples.."	"X1"	"X2"	"X3"
12452	0.222919001268389	0.0024510061079235	0.000879885190722889
12453	0.00196858158397364	0.381037271713324	0.000685194029724082
12454	0.99	0.361246424591759	0.99
12455	0.895026741068882	0.0477394351663692	0.0528787089692469
12456	0.0204952792297798	0.99	0.0652968836444155
12457	0.99	0.99	0.99
12458	0.99	0.0728593100203399	0.0724859310737078
12459	0.0762140719434672	0.99	0.114566310340182
12460	0.538143748351206	0.0431545514637597	0.116426308977269
12461	0.928750166575398	0.0528806155689067	0.042069364626796
12462	0.177017417016305	0.99	0.667977943731501
12463	0.210617307361606	0.0463928845669684	0.99
12464	0.99	0.0473101605495694	0.016865670646575
12465	0.53989881267532	0.99	0.0893299179273598
12466	0.0293558531003886	0.0666468559442408	0.99
12467	0.417151105809211	0.99	0.0426041267509461
12468	0.99	0.649152930913479	0.997970045225695
12469	0.0176876401908444	0.00346430444912875	0.99
12470	0.187512599776714	0.99	0.117869485856205
12471	0.0432898464336613	0.99	0.99
12472	0.332750708356775	0.00528174190727301	0.792660263267484
12473	0.99	0.23134974628501	0.0175679994841326
12474	0.0391663140884081	0.0507197596135667	0.99
12475	0.250198716982409	0.99	0.697601492641236
12476	0.99	0.971885212929622	0.0720943377794317
12477	0.387727559186082	0.125524555219189	0.99
12478	0.850559667723108	0.99	0.0255781825464646
12479	0.041223451620915	0.323518170172306	0.117524416895156
12480	0.0338366620416652	0.477407450668051	0.249238165028553
12481	0.99	0.0399291545744828	0.326296322467539
12482	0.326371197437015	0.1319120561188	0.0877549325803351
12483	0.0874234547288521	0.254526726125933	0.99
12484	0.99	0.0409340376290651	0.294000186257456
12485	0.276420262905339	0.00141174576795744	0.99
12486	0.0441962779992129	0.0222675934610065	0.25485680907684
12487	0.617809255780782	0.0524149534690915	0.900985549705727
12488	0.99	0.0644935060204815	0.243172744962802
12489	0.0263479016860475	0.0440896056183326	0.169459518160332
12490	0.99	0.15707837735646	0.236978110299716
12491	0.99	0.99	0.847690288564953
12492	0.175473404823335	0.99	0.0447737506280321
12493	0.99	0.99	0.99
12494	0.100358835677595	0.722711838926425	0.174341067454939
12495	0.670064500314215	0.99	0.2774097717671
12496	0.99	0.99	0.99
12497	0.211223743823711	0.99	0.99
12498	0.99	0.0984925821577062	0.99
12499	0.99	0.99	0.531914497335679
12500	0.356629184416879	0.99	0.99
12501	0.99	0.377574676939221	0.99
12502	0.99	0.99	0.114642240441238
12503	0.99	0.99	0.99
12504	0.99	0.99	0.99
12505	0.99	0.99	0.99
12506	0.176323115646009	0.99	0.99
12507	0.99	0.99	0.99
12508	0.99	0.99	0.99
12509	0.0971827225407033	0.99	0.99
12510	0.638092464649714	0.436766643513679	0.99
12511	0.99	0.99	0.84511401488382
12512	0.99	0.99	0.99
12513	0.99	0.99	0.99
12514	0.735849826774244	0.99	0.00990685902167011
12515	0.327805584949381	0.99	0.99
12516	0.99	0.99	0.99
12517	0.0758927815017619	0.99	0.080542517305348
12518	0.0422573439177204	0.99	0.300183948088747
12519	0.169703984848321	0.0158990738449987	0.99
12520	0.139429627321472	0.99	0.0228420577377387
12521	0.147832181796116	0.99	0.0180205660435748
12522	0.658792951135528	0.0149626568825585	0.850782736127275
12523	0.124613016064692	0.99	0.00234588174952008
12524	0.99	0.350621204321218	0.0178619037789564
12525	0.0336282379721349	0.00802971367585611	0.99
12526	0.078145701795765	0.99	0.146178113092807
12527	0.0652045305118968	0.98323064619644	0.172956383907742
12528	0.0296345887619387	0.00266229718259554	0.99
12529	0.99	0.99	0.00253372642771724
12530	0.664898345562523	0.99	0.361780139675139
12531	0.0460074800287387	0.99	0.99
12532	0.0429200752249232	0.99	0.321255227061166
12533	0.0798158269065778	0.99	0.99
12534	0.045202985030565	0.99	0.591548007180887
12535	0.99	0.0969921689387827	0.99
12536	0.332389850979059	0.618989603459922	0.99
12537	0.197346403169517	0.327868132680201	0.91234112096191
12538	0.197382674047302	0.117786185405249	0.99
12539	0.170938150805881	0.0959950989574533	0.99
12540	0.137774517447464	0.586763639625088	0.0194295669764907
12541	0.99	0.99	0.99
12542	0.99	0.0666990984657209	0.99
12543	0.0244980275250188	0.0834387157004715	0.280433063702297
12544	0.99	0.99	0.99
12545	0.266525078447253	0.112385714013104	0.99
12546	0.23943632674268	0.231290809086494	0.122815588323653
12547	0.83808315612891	0.99	0.99
12548	0.639298587684865	0.99	0.99
12549	0.478761485244471	0.180287511154575	0.0189856065687637
12550	0.99	0.99	0.99
12551	0.99	0.99	0.99
12552	0.335010264282094	0.512699361669506	0.99
12553	0.99	0.99	0.882324467270208
12554	0.99	0.99	0.127568446652621
12555	0.99	0.99	0.99
12556	0.171086906362377	0.236116320815182	0.99
12557	0.99	0.99	0.0167473782360873
12558	0.282991837221461	0.99	0.99
12559	0.99	0.284419605464659	0.99
12560	0.99	0.99	0.0456015923877087
12561	0.99	0.99	0.99
12562	0.263998466319262	0.277572548660566	0.99
12563	0.99	0.99	0.424952137333891
12564	0.99	0.819753751296382	0.99
12565	0.230967791363022	0.0593089518965086	0.315060921569369
12566	0.905784055071168	0.627632695419012	0.487147544640031
12567	0.99	0.552852171855048	0.0793558911722602
12568	0.99	0.955910404278938	0.99
12569	0.99	0.99	0.881611846848028
12570	0.303668063871596	0.99	0.714185312938015
12571	0.99	0.739509327302147	0.142031798990463
12572	0.942074726533589	0.99	0.99
12573	0.0216184753868206	0.395215931375811	0.0886755812371671
12574	0.99	0.147864491143062	0.0380158311898445
12575	0.99	0.99	0.99
12576	0.034194985065308	0.00373833603492327	0.208879794848036
12577	0.261737253509482	0.99	0.99
12578	0.838818063951987	0.99	0.99
12579	0.695980896100309	0.155400211874508	0.311782005133095
12580	0.99	0.0215265994666267	0.502877749169365
12581	0.99	0.618913265449471	0.272929870004116
12582	0.316989134543237	0.0982976533110594	0.12855304997939
12583	0.99	0.719571307313561	0.99
12584	0.99	0.288782606283734	0.99
12585	0.456852262999771	0.0118071765196778	0.142814774078078
12586	0.153394811809295	0.99	0.99
12587	0.0995075913231543	0.276718239368266	0.99
12588	0.99	0.232707080907588	0.99
12589	0.344031312253663	0.0193893787410024	0.99
12590	0.0187544998046214	0.140356072144353	0.99
12591	0.121040505895667	0.021700225787886	0.480226894528914
12592	0.962078236527914	0.144638418849425	0.99
12593	0.157995584708598	0.99	0.99
12594	0.580910552997408	0.18900786115862	0.162604437828167
12595	0.0315307640345216	0.264274086324661	0.453616072524775
12596	0.99	0.277638819763211	0.99
12597	0.00583001524814666	0.284966648139638	0.910237123584465
12598	0.0752078558100625	0.99	0.99
12599	0.312512869893001	0.99	0.99
12600	0.99	0.99	0.99
12601	0.99	0.99	0.99
12602	0.99	0.99	0.99
12603	0.99	0.99	0.99
12604	0.99	0.99	0.99
12605	0.28331321392924	0.99	0.244318964873395
12606	0.99	0.374930039736297	0.99
12607	0.99	0.99	0.99
12608	0.123189361174325	0.99	0.513601141539896
12609	0.99	0.99	0.99
12610	0.99	0.99	0.257626371810618
12611	0.906855040397669	0.99	0.99
12612	0.0738518624593545	0.99	0.99
12613	0.173038355630158	0.437991459232373	0.0701380488417792
12614	0.0313798706232544	0.99	0.0495166375601049
12615	0.135622498136751	0.0632027336520753	0.99
12616	0.99	0.327489314430788	0.99
12617	0.00162439142472163	0.99	0.40680880592372
12618	0.0230347678978056	0.152805037799469	0.99
12619	0.99	0.311736020811407	0.287211127605254
12620	0.00681209904137841	0.99	0.99
12621	0.0259032620291062	0.0204425412270499	0.99
12622	0.99	0.111845025360211	0.0560057679343174
12623	0.299687032591646	0.99	0.99
12624	0.00460335490772984	0.410449281615737	0.99
12625	0.99	0.0109630560001496	0.621676710587296
12626	0.279453510731563	0.0974453892355471	0.99
12627	0.00190247881924735	0.534767302255571	0.269598979822189
12628	0.99	0.00689767081182612	0.99
12629	0.0212504554778576	0.0130459120379357	0.99
12630	0.00974678593430332	0.244502192482049	0.0214708296383511
12631	0.0146970871306156	0.00242339008113684	0.029269117704991
12632	0.525745771602017	0.128795290799711	0.99
12633	0.101285814644195	0.0597147423394492	0.00983366142552661
12634	0.99	0.157071693835062	0.99
12635	0.242028571211971	0.0625520133341527	0.124970857353455
12636	0.0181637847023039	0.537264945831235	0.99
12637	0.0523594581312348	0.99	0.99
12638	0.676559904377089	0.0570486006781711	0.22269738405684
12639	0.99	0.223845370154186	0.00344138272653521
12640	0.99	0.99	0.99
12641	0.224456509538033	0.311779314987914	0.0550879538425246
12642	0.99	0.99	0.99
12643	0.99	0.99	0.99
12644	0.189463190795824	0.202883895183817	0.00358510564030459
12645	0.99	0.925186020691226	0.315646928088292
12646	0.99	0.99	0.99
12647	0.101110180401281	0.99	0.0695896236089891
12648	0.89253250858183	0.99	0.99
12649	0.99	0.99	0.99
12650	0.99	0.99	0.0617385548882801
12651	0.222035849132709	0.99	0.99
12652	0.99	0.99	0.99
12653	0.99	0.511221565289152	0.264853028217508
12654	0.99	0.99	0.99
12655	0.99	0.99	0.99
12656	0.99	0.308066143078359	0.157645374916386
12657	0.99	0.99	0.99
12658	0.99	0.633163830856606	0.99
12659	0.290743851899963	0.997831791258894	0.166989106022454
12660	0.99	0.99	0.762031090774616
12661	0.0185768888126949	0.99	0.99
12662	0.99	0.99	0.265581286696975
12663	0.99	0.99	0.981747526239538
12664	0.0420374127644862	0.11112932862614	0.545255939044089
12665	0.99	0.99	0.99
12666	0.99	0.99	0.99
12667	0.99	0.99	0.99
12668	0.99	0.99	0.99
12669	0.99	0.99	0.400486648773719
12670	0.99	0.99	0.99
12671	0.99	0.99	0.99
12672	0.99	0.107358410559388	0.99
12673	0.99	0.552118632413414	0.99
12674	0.99	0.302597251223682	0.99
12675	0.99	0.14054627777291	0.99
12676	0.99	0.511396383851184	0.921789670401623
12677	0.478675436395787	0.518360590180016	0.99
12678	0.99	0.473443109262797	0.318162641276982
12679	0.99	0.501886432829101	0.99
12680	0.99	0.402785431357868	0.99
12681	0.99	0.99	0.687616414146861
12682	0.99	0.131951084229217	0.99
12683	0.138080341664834	0.0261571994582253	0.132239222855199
12684	0.99	0.896037112335967	0.0998176874136853
12685	0.322066278705754	0.334624818298212	0.99
12686	0.0119235606497256	0.000762939271704207	0.99
12687	0.252955347041414	0.833867604444987	0.193886162506542
12688	0.0597609416437281	0.108475077406642	0.99
12689	0.234826024911345	0.00353275494469688	0.99
12690	0.00619991600866021	0.99	0.338779919097281
12691	0.99	0.221643556184322	0.99
12692	0.848141763044147	0.991538449623167	0.99
12693	0.049107299139185	0.199279643772687	0.971515133620014
12694	0.381391815318311	0.785924085052505	0.420880964655585
12695	0.57665645043324	0.42940173578717	0.99
12696	0.352748066442174	0.251920544564551	0.775585648846783
12697	0.658566267927296	0.99	0.329430809603951
12698	0.28570649447049	0.99	0.99
12699	0.273916835740433	0.350266480030648	0.46927923180142
12700	0.00882081989751737	0.141428321076179	0.265071423959676
12701	0.00940115727671695	0.99	0.99
12702	0.99	0.00345992767255448	0.0965912957432624
12703	0.31090929865422	0.37948653232662	0.99
12704	0.0796102146864644	0.99	0.99
12705	0.99	0.0774335757877003	0.863290996109873
12706	0.99	0.99	0.99
12707	0.835910500385475	0.99	0.99
12708	0.99	0.886755548437984	0.99
12709	0.210387512388898	0.304562589521297	0.961851889477088
12710	0.602800962604302	0.99	0.300798536906274
12711	0.99	0.99	0.179173618865019
12712	0.376224625377906	0.124297441637372	0.99
12713	0.145371001575113	0.99	0.0340754350910712
12714	0.99	0.0212047979845269	0.0210027616390802
12715	0.99	0.373602871832729	0.99
12716	0.99	0.99	0.99
12717	0.99	0.828965031530482	0.00678076128067279
12718	0.99	0.99	0.941643348890694
12719	0.370845371507671	0.99	0.99
12720	0.154715747393477	0.0655686233105767	0.0835091979039809
12721	0.815885653934985	0.99	0.99
12722	0.161618893640123	0.331806337928554	0.332697742193068
12723	0.252983536162992	0.0318210113966907	0.0253720086825277
12724	0.342132804291857	0.233304367348289	0.99
12725	0.0832595094697325	0.190194905902179	0.157216958574297
12726	0.80847152669552	0.265276780293536	0.0712661214203031
12727	0.527475682094173	0.0565328021879634	0.0953169445425276
12728	0.0255886906716188	0.12535777920206	0.104757774222637
12729	0.99	0.99	0.1699944037588
12730	0.99	0.99	0.99
12731	0.301768121976982	0.99	0.488157604609906
12732	0.99	0.99	0.99
12733	0.99	0.99	0.99
12734	0.99	0.99	0.99
12735	0.99	0.99	0.99
12736	0.99	0.397705464006037	0.99
12737	0.99	0.99	0.99
12738	0.99	0.99	0.99
12739	0.99	0.99	0.99
12740	0.614927277140443	0.99	0.99
12741	0.99	0.99	0.99
12742	0.99	0.99	0.99
12743	0.99	0.99	0.99
12744	0.18679908845101	0.99	0.99
12745	0.99	0.99	0.99
12746	0.347332341633755	0.99	0.99
12747	0.99	0.99	0.99
12748	0.99	0.0679249894027301	0.99
12749	0.99	0.99	0.99
12750	0.0559769949255595	0.99	0.99
12751	0.99	0.00505376044290459	0.99
12752	0.0574264094293832	0.99	0.99
12753	0.309447465150933	0.99	0.99
12754	0.0369458127639783	0.0840339672801146	0.99
12755	0.186443018976144	0.99	0.99
12756	0.99	0.99	0.99
12757	0.0580375865338975	0.99	0.99
12758	0.238850547307829	0.99	0.99
12759	0.99	0.99	0.99
12760	0.99	0.99	0.873221821573955
12761	0.99	0.99	0.99
12762	0.285803989401684	0.99	0.99
12763	0.0254128737767448	0.99	0.267430309082633
12764	0.577422928103372	0.99	0.99
12765	0.0575926418783572	0.99	0.99
12766	0.00489242684888342	0.199944507055076	0.99
12767	0.222901534539242	0.99	0.99
12768	0.99	0.99	0.99
12769	0.274801032180095	0.99	0.99
12770	0.101290292842567	0.99	0.99
12771	0.99	0.99	0.99
12772	0.531787266488374	0.804707919487482	0.99
12773	0.255982362959169	0.142674163251433	0.99
12774	0.99	0.99	0.99
12775	0.5619731059969	0.114873823984229	0.99
12776	0.99	0.252512593803933	0.99
12777	0.99	0.99	0.99
12778	0.747917833393487	0.0654497303889887	0.99
12779	0.836372857825902	0.122659187802894	0.99
12780	0.99	0.600410477774849	0.99
12781	0.302753391335883	0.99	0.99
12782	0.927829399354648	0.411545992691842	0.99
12783	0.99	0.99	0.99
12784	0.63066258871267	0.99	0.99
12785	0.99	0.99	0.525631860180553
12786	0.99	0.99	0.0177768861954511
12787	0.0282726931180855	0.99	0.183560375907764
12788	0.99	0.0350578139376465	0.31897489874701
12789	0.99	0.669147644959823	0.0103958412485554
12790	0.00208118516767417	0.0168391035647268	0.00268045924054095
12791	0.0304164079880696	0.00414714036420432	0.000784760765958251
12792	0.0142743640009249	0.0021385519923907	0.00277826143190287
12793	0.00378250448282952	0.0157923275511747	0.00236401945475419
12794	0.0025332903668745	0.00725685250038959	0.0038603567832623
12795	0.000255022676715415	0.000150343756432996	0.000426519192969449
12796	0.000778543268616463	0.000482591158478812	0.00273907533038596
12797	0.000635518791217684	3.26343792311669e-05	6.22980914308213e-05
12798	6.18930829079076e-05	8.35013223151961e-07	6.74352766598101e-06
12799	1.19489581871603e-10	1.98696560947043e-09	1.2191614572025e-10
12800	4.35798962369147e-09	1.53294925614149e-10	1.80955830431382e-10
12801	1.05465673979764e-10	2.13035814407262e-12	9.19224363600226e-11
12802	4.95301189029348e-16	7.02218777645705e-16	1.26413711670011e-15
12803	2.37642254664544e-15	5.29420991080683e-16	1.11535525706304e-15
12804	1.24261689352569e-15	1.76143157684411e-17	6.45849851618315e-15
12805	1.96645760824031e-07	4.297599096582e-09	1.03572534787877e-07
12806	8.78525090155081e-08	2.77645717116716e-07	3.464376054326e-07
12807	1.8207411429213e-09	1.44864996946607e-10	2.83191780730831e-07
12808	2.21643017537452e-07	5.88778450179588e-09	8.78343184036725e-07
12809	3.67107136555245e-07	6.32742167183071e-08	1.26372656085335e-07
12810	4.61444350799373e-09	4.44320405948439e-09	8.53824877546444e-09
12811	8.80879926271333e-07	5.82930298591429e-07	4.47006581054799e-06
12812	4.03801791170462e-06	1.15777308736073e-06	1.44622887653484e-05
12813	4.3698782549314e-08	1.04593520349434e-06	4.77529881335728e-07
12814	0.0909965543413608	7.29247102322164e-05	0.00090153336591039
12815	0.0463927201975495	0.00083044805271235	0.00661374483943456
12816	5.59281072569919e-05	0.00157653272783946	0.000163035522500688
12817	0.462676004337982	0.014477898267127	0.0898539719701235
12818	0.149657521774464	0.0162667665214993	0.156337121773332
12819	0.000719153293596911	0.00334852973975298	0.016288187921
12820	0.99	0.510707139279636	0.123301037235871
12821	0.99	0.99	0.99
12822	0.123447468802197	0.99	0.99
12823	0.99	0.0986008187885704	0.143058313736808
12824	0.240556346290381	0.413349201389493	0.99
12825	0.543564554710203	0.257550049115763	0.99
12826	0.99	0.99	0.193398550524242
12827	0.99	0.813524837536128	0.99
12828	0.99	0.99	0.99
12829	0.99	0.99	0.99
12830	0.345379529655961	0.562165529990777	0.99
12831	0.99	0.99	0.99
12832	0.0168147796551684	0.99	0.99
12833	0.0874046546073206	0.071327383069517	0.99
12834	0.99	0.99	0.99
12835	0.637244213081615	0.99	0.99
12836	0.165957769287529	0.598962967741834	0.99
12837	0.99	0.99	0.99
12838	0.99	0.99	0.99
12839	0.557636695216233	0.673649024501776	0.99
12840	0.0697664529104803	0.99	0.99
12841	0.99	0.99	0.99
12842	0.771642999099272	0.99	0.99
12843	0.508514862509004	0.99	0.99
12844	0.99	0.99	0.437487615309442
12845	0.99	0.99	0.99
12846	0.367256235432241	0.99	0.99
12847	0.99	0.99	0.134844462101099
12848	0.99	0.99	0.99
12849	0.791561137460276	0.99	0.99
12850	0.99	0.99	0.0224183601620076
12851	0.99	0.99	0.99
12852	0.454453798924683	0.99	0.99
12853	0.99	0.99	0.107159543759518
12854	0.99	0.99	0.134743307345789
12855	0.99	0.99837241580116	0.99
12856	0.99	0.99	0.138873375540126
12857	0.99	0.99	0.99
12858	0.99	0.99	0.99
12859	0.99	0.33838143274403	0.575514382757259
12860	0.99	0.268378567960114	0.99
12861	0.99	0.99	0.99
12862	0.99	0.0533514662451205	0.8853902813341
12863	0.99	0.99	0.99
12864	0.99	0.99	0.99
12865	0.613171613329853	0.00291383879184156	0.99
12866	0.157907347554647	0.99	0.99
12867	0.061187804298239	0.99	0.936532074725765
12868	0.711999724749733	0.0983137924076554	0.99
12869	0.542069450650087	0.611644157095997	0.99
12870	0.168478556376841	0.99	0.99
12871	0.13797532613977	0.0137732721905804	0.970173477561982
12872	0.99	0.360705934008579	0.202948519543285
12873	0.0236219673243384	0.99	0.0623824218249592
12874	0.99	0.99	0.99
12875	0.99	0.200442413574534	0.998952191914878
12876	0.535604962330194	0.99	0.244223433481363
12877	0.99	0.99	0.99
12878	0.99	0.0516191668547039	0.99
12879	0.486082679707682	0.99	0.160096130825196
12880	0.431176688648115	0.107721064629735	0.99
12881	0.770389883851264	0.657194795697728	0.06955065563829
12882	0.148995366983646	0.117096103717319	0.00402616404845675
12883	0.99	0.99	0.99
12884	0.204762973312727	0.74243733377963	0.237601449637757
12885	0.0688180388821705	0.99	0.0194996496400519
12886	0.99	0.99	0.99
12887	0.850281286836833	0.100083175039815	0.474127306175178
12888	0.015136723367357	0.99	0.334725177798088
12889	0.0274403808599625	0.000647639438474448	0.00810111966194121
12890	0.00173722896827161	0.00153091897088952	0.000468266909280806
12891	0.0249891978642246	7.18674505724198e-05	0.000530315594585888
12892	2.39582420422602e-05	1.07805035807087e-05	3.37675636911253e-06
12893	0.000382895628843484	0.000276354901240382	2.5473256082828e-06
12894	1.26342134997328e-05	8.80886294053478e-06	5.8361309608621e-06
12895	3.09235315263126e-07	6.48126571528268e-08	3.2719264120387e-08
12896	9.01696009806919e-08	1.37621803977393e-06	2.06561897074178e-08
12897	6.34984373251723e-07	1.14370701785913e-07	2.17431430036822e-07
12898	0.0003304024033685	2.46163196207612e-05	0.000177952695496128
12899	1.71633395015475e-05	0.000461915641822594	2.38451983701939e-05
12900	0.00875369092161452	0.000145151831026056	3.72321890509956e-05
12901	0.99	0.454521730618519	0.99
12902	0.654333642002105	0.99	0.680127616990215
12903	0.99	0.99	0.529971930571491
12904	0.99	0.99	0.114990493869719
12905	0.384940260958174	0.831948138333313	0.99
12906	0.513505088600574	0.99	0.99
12907	0.99	0.99	0.99
12908	0.114804641871368	0.99	0.99
12909	0.99	0.451993315849889	0.99
12910	0.99	0.99	0.99
12911	0.186103009988282	0.99	0.99
12912	0.928786678634636	0.99	0.99
12913	0.99	0.99	0.99
12914	0.99	0.77911232009296	0.99
12915	0.99	0.99	0.99
12916	0.99	0.99	0.71268856219095
12917	0.99	0.99	0.99
12918	0.99	0.99	0.99
12919	0.99	0.99	0.99
12920	0.99	0.99	0.99
12921	0.99	0.532838407371916	0.99
12922	0.99	0.99	0.99
12923	0.459337080815951	0.204137034527271	0.0472301890181725
12924	0.99	0.362155843143815	0.99
12925	0.244633624976626	0.99	0.300004529355728
12926	0.264988698742918	0.198239155402013	0.025787433337712
12927	0.894057374822088	0.99	0.292664042439172
12928	0.0284314546064418	0.87162489994817	0.112801084336483
12929	0.0530044465725426	0.131477483381296	0.0356496890312862
12930	0.99	0.580876247361013	0.307088135303484
12931	0.00811337014785611	0.99	0.00706965776731209
12932	0.14780704046527	0.0280598808946792	0.487563802215346
12933	0.191009925302252	0.00386987073982131	0.352959531256532
12934	0.0537922225649753	0.99	0.0208963525005467
12935	0.99	0.198625667987908	0.99
12936	0.760805794559393	0.00895629437519364	0.99
12937	0.0111869086487307	0.99	0.0138338092743928
12938	0.201135020659556	0.104879218145849	0.99
12939	0.460641875579696	0.193025244431428	0.99
12940	0.319343667719585	0.99	0.647651592061551
12941	0.99	0.99	0.99
12942	0.99	0.0106779986148141	0.99
12943	0.99	0.172952834296122	0.332257434837236
12944	0.714303074969138	0.99	0.99
12945	0.61638999237447	0.0303838476296479	0.99
12946	0.99	0.374084998921766	0.742403285207752
12947	0.455086121712522	0.99	0.124041662454145
12948	0.390208715322597	0.0505697704785911	0.99
12949	0.99	0.99	0.99
12950	0.969336104353819	0.99	0.99
12951	0.99	0.99	0.99
12952	0.99	0.99	0.99
12953	0.180389224757831	0.99	0.0671231321840064
12954	0.99	0.99	0.99
12955	0.99	0.99	0.99
12956	0.0855578094425282	0.99	0.498014636357668
12957	0.674633197246256	0.144122633934565	0.964358312435079
12958	0.99	0.99	0.99
12959	0.0659818278669437	0.99	0.229810729376601
12960	0.143044099711615	0.99	0.99
12961	0.99	0.99	0.99
12962	0.146399981952541	0.99	0.0594950127288432
12963	0.0226913515731822	0.99	0.99
12964	0.152135770461442	0.99	0.99
12965	0.151311981382909	0.99	0.00824459013473409
12966	0.10449772153564	0.99	0.99
12967	0.99	0.99	0.99
12968	0.0113174988468662	0.99	0.99
12969	0.183732128645527	0.99	0.99
12970	0.897680312819233	0.99	0.99
12971	0.99	0.99	0.99
12972	0.568304969167317	0.397955136677453	0.99
12973	0.0612295546749323	0.180538711448814	0.0278277315136948
12974	0.000609238706808392	0.115172637202305	0.0752455514384958
12975	0.121009521052908	0.99	0.0349198702920212
12976	0.456703697105441	0.99	0.272691393196677
12977	0.00299628889378869	0.357185775155396	0.318371350590981
12978	0.35167573912482	0.144935676331072	0.0183474075174581
12979	0.99	0.99	0.440600545774911
12980	0.0823730334274459	0.99	0.99
12981	0.192219783214289	0.571853848232248	0.0158509025914392
12982	0.99	0.99	0.99
12983	0.257510611058515	0.322414044081041	0.0240073774918028
12984	0.99	0.316421017091373	0.00391381826090664
12985	0.99	0.99	0.99
12986	0.99	0.609055936093918	0.1255483797965
12987	0.99	0.99	0.0222910130184518
12988	0.99	0.0829291982588881	0.99
12989	0.361527950838716	0.00446314426650595	0.0612835499954692
12990	0.0258533630422609	0.99	0.000969781857497558
12991	0.99	0.99	0.99
12992	0.764909280354366	0.00663603595772575	0.0126616520698747
12993	0.0107550760395872	0.99	0.00108317306954935
12994	0.99	0.250869412341608	0.99
12995	0.99	0.0790997612685643	0.0320803704381423
12996	0.0230578074048265	0.99	0.00242758139622144
12997	0.99	0.000225653596778744	0.0353504583245958
12998	0.0760428940361011	0.00460854810607528	0.0758113682166604
12999	0.042031218319424	0.728644798805176	0.00705192493655208
13000	0.99	0.99	0.99
13001	0.186711366582294	0.99	0.344872556203366
13002	0.13917968609044	0.99	0.0414671795580143
13003	0.190709797100867	0.99	0.99
13004	0.085720100807155	0.99	0.0432667505645844
13005	0.99	0.710237981430879	0.0534352380914905
13006	0.99	0.99	0.99
13007	0.99	0.99	0.99
13008	0.99	0.99	0.501070335138915
13009	0.148362969224117	0.250422771748834	0.224556917312111
13010	0.905713712730542	0.99	0.99
13011	0.99	0.99	0.99
13012	0.95572856710163	0.0669961853286641	0.99
13013	0.457425918094031	0.99	0.99
13014	0.99	0.99	0.99
13015	0.99	0.99	0.99
13016	0.99	0.99	0.99
13017	0.99	0.124855556554041	0.99
13018	0.473672285833863	0.0656683628748572	0.99
13019	0.198606424509549	0.99	0.99
13020	0.99	0.0506458501362851	0.25436573943564
13021	0.24104671825108	0.99	0.99
13022	0.534321905682588	0.99	0.99
13023	0.99	0.336344755285212	0.0224771916057381
13024	0.0656193629466292	0.99	0.99
13025	0.220712440379916	0.424790976103375	0.99
13026	0.99	0.459606050286198	0.0178299250412298
13027	0.0693710561597662	0.99	0.99
13028	0.331614855344522	0.99	0.99
13029	0.264019600556318	0.0487407501785738	0.0303313782236881
13030	0.496936997939557	0.99	0.99
13031	0.70218117860639	0.99	0.99
13032	0.99	0.99	0.378981001093276
13033	0.839339831908734	0.751868532578611	0.120813958165327
13034	0.0820905468236168	0.99	0.99
13035	0.99	0.99	0.601065986454396
13036	0.99	0.99	0.168416059319295
13037	0.337085701059156	0.99	0.99
13038	0.99	0.99	0.393214647992419
13039	0.112071548031917	0.99	0.774400347258872
13040	0.99	0.99	0.137196489064339
13041	0.99	0.99	0.859562683021135
13042	0.192585625153659	0.99	0.0519666035119205
13043	0.99	0.99	0.0215190665226192
13044	0.99	0.756009937762958	0.135681838212366
13045	0.99	0.99	0.99
13046	0.99	0.99	0.0905410890601958
13047	0.99	0.99	0.99
13048	0.99	0.99	0.143074352748095
13049	0.99	0.99	0.257398152309606
13050	0.99	0.023645919997391	0.256519431071858
13051	0.0245031287039503	0.479351767027946	0.0088259263140946
13052	0.487768243857812	0.199250450458735	0.00429487302417362
13053	0.0131233010886846	0.00166497010931185	0.0016773857233994
13054	0.0165075214836472	0.0793062593397165	0.000445602057893198
13055	0.00256155828115352	0.00446306045349226	0.00314468529267444
13056	0.00554948730147665	0.00399081266782192	0.000642250504176902
13057	0.00144723324574499	0.0142531062425334	0.00152936224030099
13058	0.00660079552377307	0.217375815768963	0.00106696081884472
13059	0.0284252088963655	0.000363235371266823	0.000860285999046061
13060	0.000266269933688022	0.00310746460211839	3.48551984559476e-05
13061	5.34875468511648e-06	0.019086393027401	1.48804844547841e-05
13062	0.0146844799269201	0.000175642844743523	7.25341417919251e-05
13063	1.47402745241394e-05	0.000115532342295828	5.7515233754678e-07
13064	4.36354756853068e-07	1.65341351349636e-05	8.06289310757051e-07
13065	2.18599487457877e-06	4.7482649907405e-06	1.12977702503896e-07
13066	2.49197528413184e-09	3.53905004602835e-08	2.82338049189408e-09
13067	3.67613208432876e-10	1.80386971684904e-08	3.51300380695172e-09
13068	6.20169908801672e-09	7.55635713900977e-10	9.75891514704397e-10
13069	1.94591257782975e-06	2.29305409222748e-05	4.99616772229178e-05
13070	1.40440391124615e-06	6.6208627308674e-06	0.000120186658428902
13071	5.52886817485346e-07	2.02919730916805e-05	1.46411909325905e-06
13072	7.56259271746434e-05	4.18447152825461e-05	0.00141130101221952
13073	0.000232708862218727	8.922317526925e-05	3.62156956099817e-05
13074	0.00139306430244682	8.04446851385715e-05	6.59599225966201e-05
13075	0.00658882945882746	0.00035297541485467	0.0423273624755812
